dish_name,countries_of_origin,ingredients
Shish Taouk,"['Oman', 'Jordan', 'Armenia', 'Georgia', 'Bahrain', 'Palestine', 'Qatar', 'Azerbaijan', 'United Arab Emirates', 'Iraq', 'Syria', 'Israel', 'Lebanon', 'Iran', 'Egypt', 'Cyprus', 'Turkey', 'Kuwait', 'Saudi Arabia']","['sumac', 'onion', 'garlic', 'coriander', 'fresh_parsley', 'mint_leaf', 'black_pepper', 'bell_pepper', 'cumin', 'tomato', 'lemon_juice', 'tomato_paste', 'mint', 'parsley', 'olive', 'cayenne_pepper', 'chicken', 'yogurt', 'lemon', 'olive_oil', 'turmeric', 'salt', 'paprika', 'pepper', 'oil']"
Selsko Meso,"['Bulgaria', 'Serbia', 'North Macedonia', 'Albania']","['white_wine', 'wine', 'mushroom', 'garlic', 'onion', 'black_pepper', 'bell_pepper', 'tomato', 'bacon', 'sausage', 'parsley', 'pork', 'cheese', 'bay_leaf', 'yellow_cheese', 'carrot', 'smoked_bacon', 'cooking_oil', 'salt', 'paprika', 'pepper', 'oil', 'beef']"
F***** (food),['United Kingdom'],"['bread_crumb', 'belly', 'spice', 'pork_liver', 'liver', 'along_with_onion', 'onion', 'pork', 'bread', 'herb', 'heart']"
Boudin Créole,"['French Guiana', 'Martinique', 'Réunion', 'Mauritius', 'Seychelles', 'Guadeloupe']","['milk', 'garlic', 'onion', 'scallion', 'black_pepper', 'pork_blood', 'bread', 'vinegar', 'nutmeg', 'cinnamon', 'blood', 'green_onion', 'rice', 'parsley', 'pork', 'bay_leaf', 'clove', 'allspice', 'chive', 'hot_pepper', 'rum', 'thyme', 'salt', 'pepper']"
Wheel Pie,"['Japan', 'Taiwan']","['red_bean_paste', 'chocolate', 'milk', 'matcha', 'ham', 'flour', 'sweet_potato', 'sugar', 'green_tea', 'potato', 'corn', 'custard', 'taro', 'cheese', 'sesame_paste', 'bean', 'baking_powder', 'egg']"
Toast Sandwich,['United Kingdom'],"['salt', 'toast', 'bread', 'butter', 'pepper']"
Fasole Cu Cârnați,['Romania'],"['smoked_sausage', 'onion', 'white_bean', 'garlic', 'tomato_paste', 'sausage', 'salt', 'tomato', 'paprika', 'pepper', 'bean', 'bay_leaf']"
Carapulcra,['Peru'],"['mirasol_pepper', 'chocolate', 'aji_panca', 'onion', 'garlic', 'potato', 'peanut', 'cumin', 'tomato', 'pepper', 'pork', 'chili', 'clove', 'papa_seca']"
Anticucho,"['Ecuador', 'Peru', 'Bolivia']","['beef_heart', 'garlic', 'skewer', 'salt', 'cumin', 'aji_pepper', 'pepper', 'vinegar', 'heart', 'oil', 'beef']"
Huevos Motuleños,['Mexico'],"['salsa', 'avocado', 'black_bean', 'plantain', 'ham', 'pea', 'onion', 'tortilla', 'fried_plantain', 'salsa_rojo', 'pickled_onion', 'cheese', 'epazote', 'bean', 'egg']"
Fool's Gold Loaf,['United States'],"['jelly', 'creamy_peanut_butter', 'grape_jelly', 'bacon', 'peanut', 'butter', 'bread']"
Satsivi,['Georgia'],"['flour', 'onion', 'garlic', 'pepper', 'coriander', 'chili', 'vinegar', 'water', 'saffron', 'cinnamon', 'fenugreek', 'bay_leaf', 'clove', 'chicken', 'walnut', 'turmeric', 'salt', 'chili_pepper', 'oil']"
Pimm's Cup,['United Kingdom'],"['ginger_ale', 'ale', 'cucumber', 'lemon', 'borage', 'mint', 'strawberry', 'orange', 'ginger', 'gin_based_liqueur', 'apple', 'gin', 'sparkling_water', 'liqueur', 'lemonade', 'water']"
Pot-au-feu,['France'],"['turnip', 'celery', 'beef', 'onion', 'leek', 'garlic', 'beef_bone_marrow', 'bouquet_garni', 'salt', 'pepper', 'herb', 'clove', 'carrot']"
Sheki Halva,['Azerbaijan'],"['saffron', 'egg_white', 'lemon_juice', 'wheat', 'walnut', 'water', 'flour', 'rose_water', 'lemon', 'sugar', 'cardamom', 'rice', 'butter', 'hazelnut', 'wheat_flour', 'rice_flour', 'egg']"
Brenebon,['Indonesia'],"['milk', 'coconut', 'onion', 'garlic', 'chili', 'scallion', 'celery', 'sugar', 'tomato', 'nutmeg', 'bean', 'kidney', 'kidney_bean', 'pork', 'bay_leaf', 'clove', 'carrot', 'salt', 'coconut_milk', 'pepper', 'beef']"
Bacon Sandwich,['United Kingdom'],"['brown_sauce', 'bacon', 'butter', 'ketchup', 'bread']"
Krupuk ikan,['Indonesia'],"['tapioca_flour', 'fish', 'spice', 'flour', 'garlic', 'sugar', 'shallot', 'salt', 'shrimp', 'pepper', 'water']"
Étouffée,['United States'],"['crawfish', 'flour', 'onion', 'garlic', 'seafood_stock', 'butter', 'shrimp', 'hot_sauce', 'celery', 'black_pepper', 'bell_pepper', 'seafood', 'stock', 'worcestershire_sauce', 'green_onion', 'parsley', 'bay_leaf', 'cayenne_pepper', 'chicken', 'thyme', 'salt', 'paprika', 'pepper']"
Pepián,['Guatemala'],"['onion', 'garlic', 'pepper', 'coriander', 'chili', 'black_pepper', 'sesame_seed', 'bell_pepper', 'tomato', 'cumin', 'gourd_seed', 'water', 'cinnamon', 'pork', 'clove', 'meat', 'chicken', 'salt', 'chili_pepper', 'beef']"
Jhilinga,['Nepal'],"['flour', 'sugar', 'rice', 'fermented_batter', 'salt', 'rice_flour', 'oil', 'water', 'ghee']"
Dapanji,['China'],"['onion', 'garlic', 'potato', 'dark_soy_sauce', 'pepper', 'soy_sauce', 'chili', 'sichuan_peppercorn', 'ginger', 'bell_pepper', 'tomato', 'beer', 'green_onion', 'star_anise', 'carrot', 'cooking_oil', 'chicken', 'peppercorn', 'chili_pepper', 'oil']"
Leberknödel,"['Austria', 'Czechia', 'Germany']","['bread_crumb', 'milk', 'flour', 'liver', 'garlic', 'onion', 'parsley', 'salt', 'pepper', 'bread', 'nutmeg', 'marjoram', 'egg']"
Puchero,['Spain'],"['saffron', 'chicken', 'chorizo', 'beef', 'chickpea', 'onion', 'garlic', 'potato', 'corn', 'parsley', 'salt', 'cabbage', 'tomato', 'paprika', 'pork', 'pepper', 'carrot']"
Italian Ice,"['United States', 'Italy']","['flavoring', 'lemon_juice', 'lemon', 'fruit', 'sugar', 'natural_flavoring', 'fruit_juice', 'fruit_puree', 'water']"
Tirggel,['Switzerland'],"['cinnamon', 'flour', 'lemon', 'honey', 'sugar', 'ginger', 'nutmeg', 'lemon_zest', 'clove', 'water']"
Machacado Con Huevo,['Mexico'],"['beef', 'onion', 'garlic', 'cilantro', 'salt', 'tomato', 'oil', 'pepper', 'dried_beef', 'jalapeno', 'egg']"
Guryev Porridge,['Russia'],"['egg_white', 'vanilla', 'milk', 'nut', 'cream', 'semolina', 'fruit', 'sugar', 'butter', 'dried_fruit', 'fruit_preserve', 'egg']"
Sloppy Joe (NJ),['United States'],"['pickle', 'sauerkraut', 'swis_cheese', 'coleslaw', 'mustard', 'sliced_deli_meat', 'rye_bread', 'bread', 'cheese', 'russian_dressing', 'meat']"
Undhiyu,['India'],"['spinach', 'coconut', 'pea', 'garlic', 'potato', 'banana', 'coriander', 'ground_cumin', 'carom_seed', 'green_pea', 'grated_coconut', 'cumin_seed', 'sesame_seed', 'sugar', 'yam', 'broad_bean', 'ginger', 'mustard', 'fresh_fenugreek_leaf', 'cumin', 'surti_papdi', 'bean', 'ground_coriander', 'eggplant', 'water', 'methi_leaf', 'lemon_juice', 'mustard_seed', 'coriander_leaf', 'peanut', 'fenugreek', 'flat_bean', 'jaggery', 'asafoetida', 'raw_banana', 'lemon', 'sweet_potato', 'turmeric', 'salt', 'bottle_gourd', 'ajwain_seed', 'green_chilly', 'oil']"
Doubles,['Trinidad and Tobago'],"['yeast', 'chickpea', 'flour', 'onion', 'garlic', 'turmeric', 'sugar', 'salt', 'cumin', 'pepper', 'baking_powder', 'oil', 'water']"
Thua Nao,"['Myanmar', 'Thailand']","['chili_pepper', 'garlic', 'ginger', 'salt', 'pepper', 'soybean', 'chili', 'water']"
Cannoli,['Italy'],"['chocolate_chip', 'vanilla', 'chocolate', 'cinnamon', 'ricotta', 'cheese', 'pistachio', 'flour', 'ricotta_cheese', 'lemon', 'orange', 'sugar', 'butter', 'vanilla_extract', 'lemon_zest', 'egg', 'orange_zest']"
Salteña,['Bolivia'],"['gelatin', 'flour', 'oregano', 'pea', 'onion', 'hard_boiled_egg', 'garlic', 'lard', 'potato', 'chopped_bell_pepper', 'butter', 'chili', 'spice', 'sugar', 'variou_spice', 'cumin', 'vinegar', 'olive', 'raisin', 'herb', 'egg', 'chili_pepper', 'chicken', 'assorted_herb', 'paprika', 'pepper', 'baking_powder', 'beef']"
Bakmi,"['Belgium', 'Indonesia', 'Singapore', 'Suriname', 'Laos', 'Thailand']","['scallion', 'fish', 'noodle', 'chicken', 'baby_bok_choy', 'mushroom', 'garlic', 'fish_ball', 'shallot', 'sesame_oil', 'oil', 'shrimp', 'soy_sauce', 'chili', 'fried_shallot']"
Boyoz,['Turkey'],"['yeast', 'water', 'flour', 'olive_oil', 'sugar', 'salt', 'margarine', 'olive', 'tahini', 'oil', 'egg']"
Masaura,['Nepal'],"['spinach', 'coriander_seed', 'garam_masala', 'pea', 'garlic', 'onion', 'green_chili', 'coriander', 'green_pea', 'chili', 'black_lentil', 'cumin_seed', 'turmeric_powder', 'taro_stem', 'lentil', 'ginger', 'mustard_oil', 'taro', 'mustard', 'tomato', 'cumin', 'red_chili_powder', 'asafoetida', 'turmeric', 'salt', 'oil']"
Pizza Margherita,['Italy'],"['cheese', 'basil', 'tomato', 'wheat']"
Nilasing Na Hipon,['Philippines'],"['vinegar', 'flour', 'starch', 'onion', 'garlic', 'beer', 'corn', 'salt', 'chili_flake', 'corn_starch', 'shrimp', 'pepper', 'baking_powder', 'oil', 'soy_sauce', 'chili', 'egg']"
Larb,"['Laos', 'Thailand']","['chicken', 'turkey_meat', 'turkey', 'pork', 'duck', 'beef', 'meat']"
Bakestones,['United Kingdom'],"['spice', 'mixed_spice', 'cinnamon', 'milk', 'nutmeg', 'flour', 'lard', 'sugar', 'butter', 'raisin', 'baking_powder', 'egg', 'currant']"
Algerian Baklawa,['Algeria'],"['orange_blossom_water', 'cinnamon', 'walnut', 'water', 'honey', 'sugar', 'almond', 'butter', 'phyllo_dough', 'orange']"
Francesinha Poveira,['Portugal'],"['bullet_duro', 'ham', 'sausage', 'fiambre', 'mustard', 'tomato', 'linguica', 'butter', 'pork', 'cheese', 'bread', 'beef']"
T'anta Wawa,"['Peru', 'Colombia', 'Bolivia', 'Ecuador', 'Argentina']","['yeast', 'anise_seed', 'milk', 'nut', 'water', 'flour', 'orange', 'food_coloring', 'sugar', 'salt', 'butter', 'coloring', 'raisin', 'baking_powder', 'egg', 'orange_zest']"
Ostkaka,['Sweden'],"['vanilla', 'milk', 'cream', 'flour', 'sour_cream', 'sugar', 'almond', 'cardamom', 'butter', 'rennet', 'egg']"
Beef Kway Teow,"['Indonesia', 'Malaysia', 'Singapore', 'China']","['garlic', 'dark_soy_sauce', 'beef_slice', 'soy_sauce', 'chili', 'black_pepper', 'vegetable', 'choy_sum', 'oyster', 'fish_sauce', 'bean', 'oyster_sauce', 'fried_shallot', 'flat_rice_noodle', 'fish', 'noodle', 'rice', 'egg', 'vegetable_oil', 'bean_sprout', 'shallot', 'pepper', 'oil', 'beef']"
Arroz Carreteiro,['Brazil'],"['scallion', 'black_pepper', 'beef_jerky', 'bacon', 'sausage', 'onion', 'garlic', 'rice', 'parsley', 'salt', 'tomato', 'paprika', 'pepper', 'green_bell_pepper', 'oil', 'beef']"
Boeber,['South Africa'],"['sago', 'vermicelli', 'vanilla', 'cinnamon', 'milk', 'nut', 'rose_water', 'coconut', 'sugar', 'cardamom', 'butter', 'vanilla_essence', 'water']"
Café Con Leche,['Spain'],"['espresso', 'cinnamon', 'milk', 'sugar']"
Coronation Chicken,['United Kingdom'],"['celery', 'chicken', 'lemon_juice', 'lemon', 'apricot', 'almond', 'curry_powder', 'parsley', 'mango_chutney', 'raisin', 'mayonnaise']"
Tambun Biscuit,['Malaysia'],"['red_bean_paste', 'wheat', 'water', 'flour', 'maltose', 'egg_yolk', 'mung_bean', 'sugar', 'mung_bean_paste', 'shallot', 'salt', 'wheat_flour', 'white_sesame_seed', 'margarine', 'bean', 'egg']"
Dwaeji Gukbap,['South Korea'],"['fish', 'broth', 'chili_paste', 'bone_broth', 'onion', 'garlic', 'kimchi', 'rice', 'green_onion', 'salted_shrimp', 'ginger', 'fish_sauce', 'sesame_oil', 'shrimp', 'pork', 'oil', 'soy_sauce', 'chili']"
Tsumetai Niku Soba,['Japan'],"['daikon_radish', 'radish', 'mushroom', 'wasabi', 'onion', 'daikon', 'dashi', 'soy_sauce', 'mirin', 'broth', 'sugar', 'ginger', 'noodle', 'green_onion', 'soba_noodle', 'dashi_broth', 'sake', 'chicken', 'shiitake_mushroom']"
Ais Kacang,"['Brunei', 'Malaysia', 'Singapore']","['attap_seed', 'milk', 'shaved_ice', 'jelly', 'rose_syrup', 'ice_cream', 'sugar', 'fruit_cocktail', 'syrup', 'bean', 'basil_seed', 'cream', 'palm_sugar_syrup', 'gras_jelly', 'sweet_corn', 'palm_seed', 'red_bean', 'corn', 'peanut', 'sweetened_condensed_milk', 'agar_agar_jelly', 'ice', 'cendol', 'lychee', 'fruit', 'basil', 'evaporated_milk']"
Pelmeni,['Russia'],"['dill', 'water', 'cream', 'flour', 'onion', 'sour_cream', 'garlic', 'salt', 'butter', 'pepper', 'ground_meat', 'egg', 'meat']"
Corzetti,['Italy'],"['pesto_sauce', 'nut', 'cheese', 'flour', 'pine_nut', 'olive_oil', 'salt', 'butter', 'olive', 'parmesan_cheese', 'oil', 'egg']"
Rakott Krumpli,['Hungary'],"['bread_crumb', 'milk', 'cream', 'bacon', 'sausage', 'sour_cream', 'kolbasz', 'potato', 'salt', 'butter', 'paprika', 'pepper', 'bread', 'cheese', 'egg']"
Chicken And Broccoli,['United States'],"['chicken', 'oyster_sauce', 'broccoli', 'starch', 'garlic', 'oyster', 'corn', 'sesame_oil', 'corn_starch', 'soy_sauce', 'oil']"
Pork Pie,['United Kingdom'],"['pork', 'gelatin', 'seasoning', 'pastry']"
Picón Bejes-Tresviso,['Spain'],"['milk', 'cow', 'salt', 'sheep_milk', 'goat_milk', 'rennet', 'cow_milk', 'goat']"
Paelya,['Philippines'],"['saffron', 'chicken', 'chorizo', 'broth', 'pea', 'onion', 'garlic', 'hard_boiled_egg', 'chicken_broth', 'rice', 'bell_pepper', 'tomato', 'shrimp', 'pepper', 'egg']"
Poulet Antillais,"['Guadeloupe', 'French Guiana', 'Saint Lucia', 'Martinique', 'Haiti', 'Dominica']","['onion', 'garlic', 'scallion', 'black_pepper', 'vegetable', 'sugar', 'ginger', 'bell_pepper', 'tomato', 'vinegar', 'lime_juice', 'parsley', 'oil', 'bay_leaf', 'clove', 'allspice', 'scotch_bonnet_pepper', 'chicken', 'vegetable_oil', 'thyme', 'salt', 'pepper', 'lime']"
Baye Baye,['Philippines'],"['vanilla', 'flour', 'coconut', 'sugar', 'peanut', 'butter', 'peanut_butter', 'salt', 'grated_coconut', 'vanilla_extract', 'millet', 'water', 'millet_flour']"
Hilachas,['Guatemala'],"['pea', 'onion', 'garlic', 'tortilla', 'potato', 'chili', 'green_bean', 'broth', 'annatto', 'cilantro', 'tomatillo', 'bell_pepper', 'tomato', 'cumin', 'vinegar', 'lime_juice', 'bean', 'chili_powder', 'corn', 'squash', 'bay_leaf', 'carrot', 'achiote', 'salt', 'pepper', 'lime', 'beef']"
Chupe de centolla,['Peru'],"['white_wine', 'wine', 'milk', 'fish_stock', 'pea', 'onion', 'garlic', 'potato', 'butter', 'aji_amarillo', 'vegetable', 'tomato', 'bread', 'fish', 'stock', 'cream', 'rice', 'corn', 'parsley', 'cheese', 'carrot', 'egg', 'crab', 'vegetable_oil', 'centolla_crab', 'salt', 'pepper', 'oil']"
Papadzules,['Mexico'],"['chicken', 'queso_fresco', 'pumpkin', 'turkey_meat', 'onion', 'tortilla', 'hard_boiled_egg', 'corn', 'turkey', 'habanero_pepper', 'corn_tortilla', 'tomato', 'pepper', 'epazote', 'pumpkin_seed', 'egg', 'meat']"
Piña Colada,['Puerto Rico'],"['ice', 'cream', 'rum', 'coconut', 'white_rum', 'pineapple_slice', 'coconut_cream', 'maraschino_cherry', 'cherry', 'pineapple', 'pineapple_juice']"
Cornulețe,"['Moldova', 'Romania']","['yeast', 'vanilla', 'walnut', 'cream', 'cocoa', 'flour', 'powdered_sugar', 'lemon', 'sour_cream', 'lard', 'sugar', 'jam', 'salt', 'butter', 'lemon_zest', 'vanilla_sugar', 'egg']"
Shafoot,['Yemen'],"['lahoh', 'green_chili', 'garlic', 'onion', 'coriander', 'chili', 'mint_leaf', 'black_pepper', 'cumin', 'buttermilk', 'tomato', 'lemon_juice', 'cucumber', 'coriander_leaf', 'mint', 'fenugreek', 'yogurt', 'lemon', 'salt', 'pepper']"
Besan Chakki,['India'],"['saffron', 'cardamom_powder', 'milk', 'pistachio', 'sugar', 'almond', 'cardamom', 'besan', 'ghee']"
Gulai,"['Indonesia', 'Malaysia', 'Singapore']","['lemon_gras', 'milk', 'coconut', 'tamarind_juice', 'garlic', 'cardamom', 'coriander', 'palm_sugar', 'chili', 'kaffir_lime_leaf', 'sugar', 'ginger', 'tamarind', 'nutmeg', 'fish', 'cinnamon', 'bay_leaf', 'clove', 'meat', 'chili_pepper', 'galangal', 'lemon', 'turmeric', 'shallot', 'salt', 'coconut_milk', 'pepper', 'lime']"
Oden,['Japan'],"['egg', 'fish', 'fish_cake', 'mochi', 'tofu', 'chikuwa', 'shirataki', 'hanpen', 'daikon', 'potato', 'kombu', 'boiled_egg', 'konnyaku', 'carrot', 'mochi_pouch']"
Blackout Cake,['United States'],"['chocolate_chip', 'milk', 'flour', 'starch', 'butter', 'baking_soda', 'vegetable', 'sugar', 'heavy_cream', 'hot_water', 'buttermilk', 'corn_starch', 'water', 'vanilla', 'chocolate', 'coffee', 'cream', 'semisweet_chocolate', 'sour_cream', 'corn', 'egg', 'vegetable_oil', 'cocoa_powder', 'salt', 'vanilla_extract', 'baking_powder', 'oil']"
Chili Burger,['United States'],"['avocado', 'bun', 'lettuce', 'pickle', 'ground_beef', 'cream', 'chili', 'onion', 'sour_cream', 'tomato', 'cheddar_cheese', 'cheese', 'hot_sauce', 'hamburger_bun', 'jalapeno', 'beef']"
Perkedel,"['Indonesia', 'Malaysia', 'Singapore']","['chili_pepper', 'egg', 'wheat', 'flour', 'starch', 'potato', 'corn', 'pepper', 'seasoning', 'chili', 'carrot', 'batter']"
Sogan Dolma,['Bosnia and Herzegovina'],"['ground_beef', 'onion', 'garlic', 'black_pepper', 'tomato', 'water', 'lemon_juice', 'tomato_paste', 'mint', 'rice', 'parsley', 'olive', 'lemon', 'olive_oil', 'salt', 'paprika', 'pepper', 'oil', 'beef']"
Rum Swizzle,['Bermuda'],"['triple_sec', 'grenadine', 'dark_rum', 'rum', 'bitter', 'pineapple', 'falernum', 'gold_rum', 'simple_syrup', 'syrup', 'lime_juice', 'orange_juice', 'club_soda', 'lime', 'orange', 'pineapple_juice']"
Khira Sagara,['India'],"['saffron', 'milk', 'pistachio', 'sugar', 'almond', 'cardamom', 'chhena']"
Feta,['Greece'],"['rennet', 'salt', 'lactic_acid_bacterial_culture', 'milk']"
Paçoca De Amendoim,['Brazil'],"['condensed_milk', 'manioc_flour', 'milk', 'flour', 'sugar', 'salt', 'peanut']"
Luther Burger,['United States'],"['bun', 'bacon', 'glazed_donut_bun', 'beef_patty', 'cheese', 'beef']"
Bacon Martini,['United States'],"['bacon_vodka', 'bacon', 'vodka', 'olive', 'dry_vermouth', 'bacon_strip']"
Watalappam,['Sri Lanka'],"['jaggery', 'vanilla', 'cinnamon', 'milk', 'nut', 'nutmeg', 'coconut', 'cashew_nut', 'cardamom', 'vanilla_extract', 'coconut_milk', 'cashew', 'raisin', 'clove', 'egg']"
Bollo Pelón,['Venezuela'],"['ground_beef', 'onion', 'garlic', 'hard_boiled_egg', 'precooked_cornmeal', 'annatto', 'bell_pepper', 'cumin', 'tomato', 'water', 'cornmeal', 'tomato_paste', 'olive', 'raisin', 'egg', 'caper', 'salt', 'pepper', 'oil', 'beef']"
Monte Carlo,['Australia'],"['milk', 'flour', 'coconut', 'butter', 'baking_soda', 'corn_flour', 'sugar', 'jam', 'icing', 'raspberry_jam', 'syrup', 'desiccated_coconut', 'vanilla', 'cream', 'icing_sugar', 'corn', 'golden_syrup', 'egg', 'salt', 'vanilla_extract', 'baking_powder']"
Sobá,['Brazil'],"['fish', 'noodle', 'wheat_noodle', 'chicken', 'wheat', 'broth', 'omelette_strip', 'nori', 'sesame_seed', 'onion', 'green_onion', 'fish_sauce', 'pork', 'soy_sauce', 'lime', 'beef', 'kamaboko']"
Nasi Goreng Jawa,['Indonesia'],"['onion', 'garlic', 'pepper', 'shrimp', 'prawn', 'chili', 'tamarind', 'cabbage', 'fried_shallot', 'green_onion', 'rice', 'shrimp_paste', 'egg', 'carrot', 'chicken', 'kecap_mani', 'cracker', 'shallot', 'chili_pepper', 'sweet_soy_sauce']"
Khoresh Karafs,['Iran'],"['celery', 'black_pepper', 'dried_mint', 'lemon_juice', 'water', 'lemon', 'onion', 'mint', 'turmeric', 'parsley', 'salt', 'pepper', 'beef_stew_meat', 'oil', 'beef', 'meat']"
Tinapayan,['Philippines'],"['tapay', 'dried_fish', 'salt', 'fish']"
Colcannon,['Ireland'],"['scallion', 'milk', 'cream', 'ham', 'bacon', 'leek', 'onion', 'kale', 'potato', 'parsley', 'salt', 'butter', 'cabbage', 'pepper']"
Screwdriver,"['United States', 'Turkey']","['vodka', 'orange_slice', 'orange_juice', 'cherry', 'ice', 'orange']"
Kroppkaka,['Sweden'],"['white_pepper', 'wheat', 'flour', 'bacon', 'onion', 'potato', 'jam', 'salt', 'butter', 'wheat_flour', 'lingonberry_jam', 'pork', 'pepper', 'egg', 'allspice']"
Blindhuhn,['Germany'],"['pear', 'bacon', 'sausage', 'potato', 'apple', 'bean', 'carrot']"
Fuqi Feipian,['China'],"['onion', 'garlic', 'soy_sauce', 'chili', 'sesame_seed', 'sichuan_peppercorn', 'cilantro', 'sugar', 'ginger', 'rice_vinegar', 'vinegar', 'tripe', 'rice', 'green_onion', 'peanut', 'beef_tripe', 'chili_oil', 'peppercorn', 'salt', 'oil', 'beef']"
Chèvre Chaud,['France'],"['olive', 'vinegar', 'walnut', 'lettuce', 'cheese', 'goat_cheese', 'honey', 'olive_oil', 'tomato', 'bread', 'herb', 'oil', 'goat']"
Bò Nướng Lá Lốt,['Vietnam'],"['lemon_gras', 'ground_beef', 'garlic', 'chili', 'black_pepper', 'sugar', 'fish_sauce', 'rice_paper_wrapper', 'fish', 'rice', 'peanut', 'pork', 'herb', 'toasted_sesame_seed', 'la_lot_leaf', 'lemon', 'shallot', 'pepper', 'beef']"
Ehanda,['Namibia'],"['cooking_oil', 'spinach', 'nut', 'ground_nut', 'onion', 'salt', 'tomato', 'peanut', 'oil', 'water']"
Testaroli,['Italy'],"['cheese', 'flour', 'garlic', 'olive_oil', 'salt', 'olive', 'herb', 'oil', 'water', 'fresh_herb']"
Pastelón,"['Puerto Rico', 'Dominican Republic', 'Cuba']","['plantain', 'ground_beef', 'oregano', 'onion', 'garlic', 'cheddar_cheese', 'mozzarella', 'mozzarella_cheese', 'tomato_sauce', 'black_pepper', 'bell_pepper', 'cumin', 'tomato', 'cheese', 'olive', 'raisin', 'egg', 'caper', 'adobo', 'olive_oil', 'salt', 'pepper', 'oil', 'beef']"
Claypot Rice,"['Hong Kong', 'Macau', 'China']","['mushroom', 'onion', 'dark_soy_sauce', 'soy_sauce', 'vegetable', 'sugar', 'ginger', 'oyster', 'oyster_sauce', 'water', 'fish', 'pork_belly', 'sausage', 'rice', 'pork', 'chicken', 'vegetable_oil', 'salted_fish', 'shiitake_mushroom', 'spring_onion', 'sesame_oil', 'salt', 'oil']"
Tombet,['Spain'],"['black_pepper', 'garlic', 'olive_oil', 'potato', 'salt', 'tomato', 'paprika', 'pepper', 'olive', 'eggplant', 'zucchini', 'oil', 'red_bell_pepper']"
Khuushuur,['Mongolia'],"['black_pepper', 'beef', 'water', 'flour', 'onion', 'garlic', 'mutton', 'salt', 'cabbage', 'pepper', 'ground_meat', 'carrot', 'meat']"
Chotpoti,"['Bangladesh', 'India']","['chickpea', 'boiled_chickpea', 'pea', 'onion', 'green_chili', 'potato', 'coriander', 'puffed_rice', 'dumpling', 'chili', 'coriander_powder', 'lentil', 'tamarind', 'tomato', 'cumin', 'cumin_powder', 'cucumber', 'coriander_leaf', 'rice', 'egg', 'fried_lentil_dumpling', 'tamarind_pulp', 'chaat_masala', 'white_pea', 'turmeric', 'salt']"
Kitsune soba,['Japan'],"['mirin', 'noodle', 'spinach', 'wakame', 'aburaage', 'mushroom', 'onion', 'green_onion', 'dashi', 'soba_noodle', 'shichimi_togarashi', 'soy_sauce', 'kamaboko']"
Ube Cheesecake,['Philippines'],"['condensed_milk', 'milk', 'flour', 'coconut', 'butter', 'ube_halaya', 'sugar', 'vanilla', 'cream', 'sour_cream', 'cheese', 'ube', 'graham_cracker_crumb', 'all_purpose_flour', 'egg', 'cream_cheese', 'cracker', 'vanilla_extract', 'coconut_milk']"
Mojito,['Cuba'],"['mint_leaf', 'ice', 'fruit_garnish', 'rum', 'white_rum', 'fruit', 'mint', 'sugar', 'bitter', 'lime_juice', 'lime', 'water', 'soda_water']"
